step,layer,module_type,module_name,param_name,effective_rank,zero_count,max_rank,mean_abs_lora_E,max_abs_lora_E,min_abs_lora_E
3500,8,Attention,query,base_model.model.bert.encoder.layer.8.attention.self.query.lora_E.default,12,0,12,2.68513144874305e-06,7.645185178262182e-06,8.294639286532401e-08
3500,8,Attention,value,base_model.model.bert.encoder.layer.8.attention.self.value.lora_E.default,12,0,12,0.07410614937543869,0.13917595148086548,2.0242034679540666e-06
3500,9,Attention,query,base_model.model.bert.encoder.layer.9.attention.self.query.lora_E.default,12,0,12,2.7368189421395073e-06,7.109829311957583e-06,1.385367198736276e-07
3500,9,Attention,value,base_model.model.bert.encoder.layer.9.attention.self.value.lora_E.default,12,0,12,0.09429988265037537,0.1607644408941269,3.4204558687633835e-06
3500,10,Attention,query,base_model.model.bert.encoder.layer.10.attention.self.query.lora_E.default,12,0,12,3.5286022921354743e-06,8.309539225592744e-06,1.6665654811731656e-07
3500,10,Attention,value,base_model.model.bert.encoder.layer.10.attention.self.value.lora_E.default,12,0,12,0.03338999301195145,0.11979035288095474,1.9303779481560923e-06
3500,11,Attention,query,base_model.model.bert.encoder.layer.11.attention.self.query.lora_E.default,12,0,12,2.1383873445302015e-06,5.621807758871e-06,1.1724070247964846e-07
3500,11,Attention,value,base_model.model.bert.encoder.layer.11.attention.self.value.lora_E.default,12,0,12,0.06112751364707947,0.20025703310966492,2.958239804229379e-07
3750,0,Attention,query,base_model.model.bert.encoder.layer.0.attention.self.query.lora_E.default,7,5,12,1.1492375051602721e-08,2.1092345647844013e-08,3.9205447777135305e-09
3750,0,Attention,value,base_model.model.bert.encoder.layer.0.attention.self.value.lora_E.default,5,7,12,0.023322278633713722,0.12486418336629868,8.59675775011226e-10
3750,1,Attention,query,base_model.model.bert.encoder.layer.1.attention.self.query.lora_E.default,7,5,12,1.5673437658847433e-08,3.408892368383931e-08,7.37985283993936e-10
3750,1,Attention,value,base_model.model.bert.encoder.layer.1.attention.self.value.lora_E.default,2,10,12,0.011839106678962708,0.14206922054290771,5.973967431849303e-10
3750,2,Attention,query,base_model.model.bert.encoder.layer.2.attention.self.query.lora_E.default,5,7,12,9.61881241323681e-09,2.6798629093605086e-08,1.889845779867727e-10
3750,2,Attention,value,base_model.model.bert.encoder.layer.2.attention.self.value.lora_E.default,8,4,12,0.05479897931218147,0.15620140731334686,1.898572854486247e-09
3750,3,Attention,query,base_model.model.bert.encoder.layer.3.attention.self.query.lora_E.default,9,3,12,1.797052640029051e-08,3.460312925085418e-08,3.5155685029764072e-09
3750,3,Attention,value,base_model.model.bert.encoder.layer.3.attention.self.value.lora_E.default,6,6,12,0.02638552337884903,0.11630032956600189,2.8457725065322848e-09
3750,4,Attention,query,base_model.model.bert.encoder.layer.4.attention.self.query.lora_E.default,5,7,12,9.95154536553855e-09,2.229447026991238e-08,2.9303686144288577e-09
3750,4,Attention,value,base_model.model.bert.encoder.layer.4.attention.self.value.lora_E.default,9,3,12,0.018733778968453407,0.12250851094722748,2.3735382548295547e-09
3750,5,Attention,query,base_model.model.bert.encoder.layer.5.attention.self.query.lora_E.default,5,7,12,1.0600918365355483e-08,2.6243650808055463e-08,4.1262115946238964e-10
3750,5,Attention,value,base_model.model.bert.encoder.layer.5.attention.self.value.lora_E.default,7,5,12,0.020251214504241943,0.13589678704738617,4.083227977957904e-09
3750,6,Attention,query,base_model.model.bert.encoder.layer.6.attention.self.query.lora_E.default,7,5,12,9.815995127837596e-09,2.8711411914628115e-08,3.973260609413387e-10
3750,6,Attention,value,base_model.model.bert.encoder.layer.6.attention.self.value.lora_E.default,9,3,12,0.02120174653828144,0.13021151721477509,1.7633776661085676e-09
3750,7,Attention,query,base_model.model.bert.encoder.layer.7.attention.self.query.lora_E.default,5,7,12,9.43115097129521e-09,2.4046524771392797e-08,1.3398534504105442e-09
3750,7,Attention,value,base_model.model.bert.encoder.layer.7.attention.self.value.lora_E.default,7,5,12,0.0506984144449234,0.1360006183385849,1.3915931740271503e-09
3750,8,Attention,query,base_model.model.bert.encoder.layer.8.attention.self.query.lora_E.default,5,7,12,8.435987020050106e-09,1.9441346310600238e-08,4.8283987919006677e-11
3750,8,Attention,value,base_model.model.bert.encoder.layer.8.attention.self.value.lora_E.default,10,2,12,0.07417122274637222,0.13930419087409973,3.48774853442535e-09
3750,9,Attention,query,base_model.model.bert.encoder.layer.9.attention.self.query.lora_E.default,3,9,12,6.557499876436168e-09,1.8417065206222105e-08,1.652016197450923e-11
3750,9,Attention,value,base_model.model.bert.encoder.layer.9.attention.self.value.lora_E.default,9,3,12,0.09440556913614273,0.16103164851665497,2.982083691094317e-09
3750,10,Attention,query,base_model.model.bert.encoder.layer.10.attention.self.query.lora_E.default,7,5,12,1.530398563431845e-08,4.7666713243188497e-08,1.4226438915798667e-09
3750,10,Attention,value,base_model.model.bert.encoder.layer.10.attention.self.value.lora_E.default,6,6,12,0.033419419080019,0.11984942853450775,3.0441471565723077e-10
3750,11,Attention,query,base_model.model.bert.encoder.layer.11.attention.self.query.lora_E.default,5,7,12,7.937285495529522e-09,1.639316771218091e-08,5.394334978703341e-10
3750,11,Attention,value,base_model.model.bert.encoder.layer.11.attention.self.value.lora_E.default,6,6,12,0.061180517077445984,0.2004319280385971,3.4019734251877765e-10
3750,0,Attention,query,base_model.model.bert.encoder.layer.0.attention.self.query.lora_E.default,7,5,12,1.1492375051602721e-08,2.1092345647844013e-08,3.9205447777135305e-09
3750,0,Attention,value,base_model.model.bert.encoder.layer.0.attention.self.value.lora_E.default,5,7,12,0.023322278633713722,0.12486418336629868,8.59675775011226e-10
3750,1,Attention,query,base_model.model.bert.encoder.layer.1.attention.self.query.lora_E.default,7,5,12,1.5673437658847433e-08,3.408892368383931e-08,7.37985283993936e-10
3750,1,Attention,value,base_model.model.bert.encoder.layer.1.attention.self.value.lora_E.default,2,10,12,0.011839106678962708,0.14206922054290771,5.973967431849303e-10
3750,2,Attention,query,base_model.model.bert.encoder.layer.2.attention.self.query.lora_E.default,5,7,12,9.61881241323681e-09,2.6798629093605086e-08,1.889845779867727e-10
3750,2,Attention,value,base_model.model.bert.encoder.layer.2.attention.self.value.lora_E.default,8,4,12,0.05479897931218147,0.15620140731334686,1.898572854486247e-09
3750,3,Attention,query,base_model.model.bert.encoder.layer.3.attention.self.query.lora_E.default,9,3,12,1.797052640029051e-08,3.460312925085418e-08,3.5155685029764072e-09
3750,3,Attention,value,base_model.model.bert.encoder.layer.3.attention.self.value.lora_E.default,6,6,12,0.02638552337884903,0.11630032956600189,2.8457725065322848e-09
3750,4,Attention,query,base_model.model.bert.encoder.layer.4.attention.self.query.lora_E.default,5,7,12,9.95154536553855e-09,2.229447026991238e-08,2.9303686144288577e-09
3750,4,Attention,value,base_model.model.bert.encoder.layer.4.attention.self.value.lora_E.default,9,3,12,0.018733778968453407,0.12250851094722748,2.3735382548295547e-09
3750,5,Attention,query,base_model.model.bert.encoder.layer.5.attention.self.query.lora_E.default,5,7,12,1.0600918365355483e-08,2.6243650808055463e-08,4.1262115946238964e-10
3750,5,Attention,value,base_model.model.bert.encoder.layer.5.attention.self.value.lora_E.default,7,5,12,0.020251214504241943,0.13589678704738617,4.083227977957904e-09
3750,6,Attention,query,base_model.model.bert.encoder.layer.6.attention.self.query.lora_E.default,7,5,12,9.815995127837596e-09,2.8711411914628115e-08,3.973260609413387e-10
3750,6,Attention,value,base_model.model.bert.encoder.layer.6.attention.self.value.lora_E.default,9,3,12,0.02120174653828144,0.13021151721477509,1.7633776661085676e-09
3750,7,Attention,query,base_model.model.bert.encoder.layer.7.attention.self.query.lora_E.default,5,7,12,9.43115097129521e-09,2.4046524771392797e-08,1.3398534504105442e-09
3750,7,Attention,value,base_model.model.bert.encoder.layer.7.attention.self.value.lora_E.default,7,5,12,0.0506984144449234,0.1360006183385849,1.3915931740271503e-09
3750,8,Attention,query,base_model.model.bert.encoder.layer.8.attention.self.query.lora_E.default,5,7,12,8.435987020050106e-09,1.9441346310600238e-08,4.8283987919006677e-11
3750,8,Attention,value,base_model.model.bert.encoder.layer.8.attention.self.value.lora_E.default,10,2,12,0.07417122274637222,0.13930419087409973,3.48774853442535e-09
3750,9,Attention,query,base_model.model.bert.encoder.layer.9.attention.self.query.lora_E.default,3,9,12,6.557499876436168e-09,1.8417065206222105e-08,1.652016197450923e-11
3750,9,Attention,value,base_model.model.bert.encoder.layer.9.attention.self.value.lora_E.default,9,3,12,0.09440556913614273,0.16103164851665497,2.982083691094317e-09
3750,10,Attention,query,base_model.model.bert.encoder.layer.10.attention.self.query.lora_E.default,7,5,12,1.530398563431845e-08,4.7666713243188497e-08,1.4226438915798667e-09
3750,10,Attention,value,base_model.model.bert.encoder.layer.10.attention.self.value.lora_E.default,6,6,12,0.033419419080019,0.11984942853450775,3.0441471565723077e-10
3750,11,Attention,query,base_model.model.bert.encoder.layer.11.attention.self.query.lora_E.default,5,7,12,7.937285495529522e-09,1.639316771218091e-08,5.394334978703341e-10
3750,11,Attention,value,base_model.model.bert.encoder.layer.11.attention.self.value.lora_E.default,6,6,12,0.061180517077445984,0.2004319280385971,3.4019734251877765e-10
