step,layer,module_type,module_name,param_name,effective_rank,zero_count,max_rank,mean_abs_param,mean_abs_grad,mean_abs_param_grad,max_abs_param_grad,sum_abs_param_grad
3000,6,Attention,value,base_model.model.bert.encoder.layer.6.attention.self.value.lora_E.default,12,0,12,0.02964325249195099,0.03851914033293724,0.003666962729766965,0.02209111675620079,0.044003553688526154
3000,7,Attention,query,base_model.model.bert.encoder.layer.7.attention.self.query.lora_E.default,12,0,12,8.917036211641971e-06,0.0011042659170925617,1.1458898718785804e-08,5.648611178799001e-08,1.3750678817814332e-07
3000,7,Attention,value,base_model.model.bert.encoder.layer.7.attention.self.value.lora_E.default,12,0,12,0.04935884103178978,0.03945814073085785,0.004086692351847887,0.021007563918828964,0.049040310084819794
3000,8,Attention,query,base_model.model.bert.encoder.layer.8.attention.self.query.lora_E.default,12,0,12,6.930551990080858e-06,0.0013962960802018642,6.738584357179889e-09,1.9087602609602072e-08,8.086301050980182e-08
3000,8,Attention,value,base_model.model.bert.encoder.layer.8.attention.self.value.lora_E.default,12,0,12,0.07235957682132721,0.12075241655111313,0.014414484612643719,0.05740609019994736,0.17297381162643433
3000,9,Attention,query,base_model.model.bert.encoder.layer.9.attention.self.query.lora_E.default,12,0,12,4.783944405062357e-06,0.002447515493258834,1.2856208542189052e-08,5.8980436534739056e-08,1.5427450250626862e-07
3000,9,Attention,value,base_model.model.bert.encoder.layer.9.attention.self.value.lora_E.default,12,0,12,0.09747818857431412,0.1831062287092209,0.021750928834080696,0.11190914362668991,0.26101115345954895
3000,10,Attention,query,base_model.model.bert.encoder.layer.10.attention.self.query.lora_E.default,12,0,12,0.01146281510591507,0.005778823047876358,0.0006461048615165055,0.007753187790513039,0.007753258571028709
3000,10,Attention,value,base_model.model.bert.encoder.layer.10.attention.self.value.lora_E.default,12,0,12,0.05025933310389519,0.09331051260232925,0.009255489334464073,0.04202695190906525,0.11106587201356888
3000,11,Attention,query,base_model.model.bert.encoder.layer.11.attention.self.query.lora_E.default,12,0,12,6.582265541510424e-06,0.0007573824841529131,5.341599162989041e-09,2.866611303886657e-08,6.40991899558685e-08
3000,11,Attention,value,base_model.model.bert.encoder.layer.11.attention.self.value.lora_E.default,12,0,12,0.06695181131362915,0.08011558651924133,0.010523282922804356,0.05022403225302696,0.12627939879894257
3250,0,Attention,query,base_model.model.bert.encoder.layer.0.attention.self.query.lora_E.default,12,0,12,3.98775955545716e-06,0.0006634988239966333,2.717323033252228e-09,7.743008012539576e-09,3.2607875510848316e-08
3250,0,Attention,value,base_model.model.bert.encoder.layer.0.attention.self.value.lora_E.default,12,0,12,0.013093625195324421,0.0068407985381782055,0.0003726461436599493,0.003829128807410598,0.004471753723919392
3250,1,Attention,query,base_model.model.bert.encoder.layer.1.attention.self.query.lora_E.default,12,0,12,4.704828370449832e-06,0.0006282535032369196,2.5927116009683004e-09,6.826113896352126e-09,3.1112538323441186e-08
3250,1,Attention,value,base_model.model.bert.encoder.layer.1.attention.self.value.lora_E.default,12,0,12,0.012242734432220459,0.0020109883043915033,3.9355098124360666e-05,0.0004721954755950719,0.0004722611920442432
3250,2,Attention,query,base_model.model.bert.encoder.layer.2.attention.self.query.lora_E.default,12,0,12,4.869200438406551e-06,0.0004197272064629942,2.2365991281247943e-09,8.076394664158215e-09,2.6839190425675952e-08
3250,2,Attention,value,base_model.model.bert.encoder.layer.2.attention.self.value.lora_E.default,12,0,12,0.02367870695888996,0.01707303710281849,0.0018982564797624946,0.013682447373867035,0.022779077291488647
3250,3,Attention,query,base_model.model.bert.encoder.layer.3.attention.self.query.lora_E.default,12,0,12,5.693856564903399e-06,0.0005180789739824831,2.179197045037995e-09,5.671340286284021e-09,2.615036365227752e-08
3250,3,Attention,value,base_model.model.bert.encoder.layer.3.attention.self.value.lora_E.default,12,0,12,0.019029680639505386,0.010763462632894516,0.0008929160539992154,0.01010937336832285,0.010714992880821228
3250,4,Attention,query,base_model.model.bert.encoder.layer.4.attention.self.query.lora_E.default,12,0,12,5.065919594926527e-06,0.0008849902078509331,4.734246328297331e-09,9.698422509529792e-09,5.6810954163211136e-08
3250,4,Attention,value,base_model.model.bert.encoder.layer.4.attention.self.value.lora_E.default,12,0,12,0.010619253851473331,0.01685495674610138,0.0010736830299720168,0.012883379124104977,0.012884196825325489
3250,5,Attention,query,base_model.model.bert.encoder.layer.5.attention.self.query.lora_E.default,12,0,12,4.127597549086204e-06,0.0007038612384349108,2.7675193248200003e-09,7.629133769171403e-09,3.3210231009661584e-08
3250,5,Attention,value,base_model.model.bert.encoder.layer.5.attention.self.value.lora_E.default,12,0,12,0.020724007859826088,0.01918465457856655,0.0016288909828290343,0.013593669980764389,0.019546691328287125
3250,6,Attention,query,base_model.model.bert.encoder.layer.6.attention.self.query.lora_E.default,12,0,12,3.565784254533355e-06,0.0011158231645822525,4.080339621737039e-09,1.7498473781074608e-08,4.896407546084447e-08
3250,6,Attention,value,base_model.model.bert.encoder.layer.6.attention.self.value.lora_E.default,12,0,12,0.02987462840974331,0.030485665425658226,0.003328842343762517,0.017281046137213707,0.03994610905647278
3250,7,Attention,query,base_model.model.bert.encoder.layer.7.attention.self.query.lora_E.default,12,0,12,4.545963747659698e-06,0.0007372552645392716,3.390576708284243e-09,1.0982314613272592e-08,4.068692049941092e-08
3250,7,Attention,value,base_model.model.bert.encoder.layer.7.attention.self.value.lora_E.default,12,0,12,0.04962265491485596,0.02806144766509533,0.0032862292136996984,0.012003007344901562,0.03943474963307381
3250,8,Attention,query,base_model.model.bert.encoder.layer.8.attention.self.query.lora_E.default,12,0,12,5.203633918426931e-06,0.0012659264029935002,8.572750509472371e-09,3.543854631971044e-08,1.0287300966638213e-07
3250,8,Attention,value,base_model.model.bert.encoder.layer.8.attention.self.value.lora_E.default,12,0,12,0.07275434583425522,0.05462183058261871,0.006730993743985891,0.023592600598931313,0.08077192306518555
3250,9,Attention,query,base_model.model.bert.encoder.layer.9.attention.self.query.lora_E.default,12,0,12,3.224739657525788e-06,0.0008036201470531523,2.6946906928060343e-09,1.486685086149464e-08,3.233628831367241e-08
3250,9,Attention,value,base_model.model.bert.encoder.layer.9.attention.self.value.lora_E.default,12,0,12,0.0979899987578392,0.02247803844511509,0.0026396962348371744,0.007392224855720997,0.03167635574936867
3250,10,Attention,query,base_model.model.bert.encoder.layer.10.attention.self.query.lora_E.default,12,0,12,0.011610925197601318,0.003466869005933404,0.00032301709870807827,0.003876113798469305,0.003876205300912261
3250,10,Attention,value,base_model.model.bert.encoder.layer.10.attention.self.value.lora_E.default,12,0,12,0.05060869827866554,0.024584650993347168,0.00239749439060688,0.01093844510614872,0.028769932687282562
3250,11,Attention,query,base_model.model.bert.encoder.layer.11.attention.self.query.lora_E.default,12,0,12,3.662338713183999e-06,0.0009690068545751274,6.4080354356121916e-09,6.367593385903092e-08,7.689642700370314e-08
3250,11,Attention,value,base_model.model.bert.encoder.layer.11.attention.self.value.lora_E.default,12,0,12,0.06713711470365524,0.05797192454338074,0.009746075607836246,0.05232858285307884,0.11695291101932526
3500,0,Attention,query,base_model.model.bert.encoder.layer.0.attention.self.query.lora_E.default,12,0,12,9.955707582776085e-07,0.0006217453046701849,5.352693288607213e-10,1.64475666419861e-09,6.423231724284051e-09
3500,0,Attention,value,base_model.model.bert.encoder.layer.0.attention.self.value.lora_E.default,12,0,12,0.01321355625987053,0.009658334776759148,0.0006167750689201057,0.00418100506067276,0.007401300594210625
3500,1,Attention,query,base_model.model.bert.encoder.layer.1.attention.self.query.lora_E.default,12,0,12,2.3820443857403006e-06,0.0008876144420355558,2.5647786117133364e-09,7.952687397505542e-09,3.077734334056004e-08
3500,1,Attention,value,base_model.model.bert.encoder.layer.1.attention.self.value.lora_E.default,12,0,12,0.012308494187891483,0.007378406822681427,0.0008522791904397309,0.010227295570075512,0.010227350518107414
3500,2,Attention,query,base_model.model.bert.encoder.layer.2.attention.self.query.lora_E.default,12,0,12,1.8282752307641204e-06,0.0007257204852066934,1.5999935820687483e-09,6.566660992746165e-09,1.919992342891419e-08
3500,2,Attention,value,base_model.model.bert.encoder.layer.2.attention.self.value.lora_E.default,12,0,12,0.02376166731119156,0.010276862420141697,0.0010163196129724383,0.010032354854047298,0.012195835821330547
3500,3,Attention,query,base_model.model.bert.encoder.layer.3.attention.self.query.lora_E.default,11,1,12,1.0167699429075583e-06,0.0005703674978576601,3.701263739941396e-10,1.3227106077096096e-09,4.441516487929675e-09
3500,3,Attention,value,base_model.model.bert.encoder.layer.3.attention.self.value.lora_E.default,12,0,12,0.01920063979923725,0.005355184897780418,0.00036646879743784666,0.0034298808313906193,0.00439762556925416
3500,4,Attention,query,base_model.model.bert.encoder.layer.4.attention.self.query.lora_E.default,12,0,12,2.0539471279334975e-06,0.0008575399988330901,1.0868207445113853e-09,3.4514586744194276e-09,1.3041849378225834e-08
3500,4,Attention,value,base_model.model.bert.encoder.layer.4.attention.self.value.lora_E.default,12,0,12,0.010692800395190716,0.005907315760850906,0.00016051506099756807,0.0019260944100096822,0.001926180673763156
3500,5,Attention,query,base_model.model.bert.encoder.layer.5.attention.self.query.lora_E.default,12,0,12,1.9595909179770388e-06,0.0007873437716625631,1.4655689994924614e-09,7.680321267855561e-09,1.7586827993909537e-08
3500,5,Attention,value,base_model.model.bert.encoder.layer.5.attention.self.value.lora_E.default,12,0,12,0.020806455984711647,0.006061851978302002,0.00029243555036373436,0.0030100413132458925,0.0035092264879494905
3500,6,Attention,query,base_model.model.bert.encoder.layer.6.attention.self.query.lora_E.default,12,0,12,2.187223799410276e-06,0.0014105620793998241,3.823107608269538e-09,1.3478204330397148e-08,4.587728952287762e-08
3500,6,Attention,value,base_model.model.bert.encoder.layer.6.attention.self.value.lora_E.default,12,0,12,0.02997780777513981,0.008471899665892124,0.0007341988384723663,0.006736307870596647,0.008810386061668396
3500,7,Attention,query,base_model.model.bert.encoder.layer.7.attention.self.query.lora_E.default,12,0,12,1.5668497326259967e-06,0.0011830440489575267,1.695057316730697e-09,4.707874090570385e-09,2.0340687356679155e-08
3500,7,Attention,value,base_model.model.bert.encoder.layer.7.attention.self.value.lora_E.default,12,0,12,0.04978860914707184,0.02062995545566082,0.0021720801014453173,0.010623582638800144,0.026064960286021233
3500,8,Attention,query,base_model.model.bert.encoder.layer.8.attention.self.query.lora_E.default,12,0,12,2.5665585781098343e-06,0.0005011032335460186,1.7183662270880973e-09,8.053109290528937e-09,2.0620394280967957e-08
3500,8,Attention,value,base_model.model.bert.encoder.layer.8.attention.self.value.lora_E.default,12,0,12,0.07294931262731552,0.06387340277433395,0.007653081323951483,0.031616292893886566,0.09183697402477264
3500,9,Attention,query,base_model.model.bert.encoder.layer.9.attention.self.query.lora_E.default,11,1,12,2.51830442721257e-06,0.0006386120803654194,1.7924529638335684e-09,6.066378510638515e-09,2.150943601009203e-08
3500,9,Attention,value,base_model.model.bert.encoder.layer.9.attention.self.value.lora_E.default,12,0,12,0.09838378429412842,0.08723098039627075,0.010217824019491673,0.04843701794743538,0.12261389195919037
3500,10,Attention,query,base_model.model.bert.encoder.layer.10.attention.self.query.lora_E.default,12,0,12,0.011652779765427113,0.0031479476019740105,0.0003826481115538627,0.004591756034642458,0.004591777455061674
3500,10,Attention,value,base_model.model.bert.encoder.layer.10.attention.self.value.lora_E.default,12,0,12,0.05085372552275658,0.054334741085767746,0.00556280417367816,0.019372262060642242,0.06675364822149277
3500,11,Attention,query,base_model.model.bert.encoder.layer.11.attention.self.query.lora_E.default,12,0,12,2.9461964459187584e-06,0.0007291307556442916,3.595002295853078e-09,3.47110002962836e-08,4.314002666205852e-08
3500,11,Attention,value,base_model.model.bert.encoder.layer.11.attention.self.value.lora_E.default,12,0,12,0.06739490479230881,0.04441747069358826,0.006146511062979698,0.03607654199004173,0.07375813275575638
3750,0,Attention,query,base_model.model.bert.encoder.layer.0.attention.self.query.lora_E.default,9,3,12,2.773479046425109e-08,0.0011871419847011566,2.839550990174633e-11,8.462623657390367e-11,3.4074612575984986e-10
3750,0,Attention,value,base_model.model.bert.encoder.layer.0.attention.self.value.lora_E.default,10,2,12,0.013218771666288376,0.024546543136239052,0.0015797700034454465,0.01188211515545845,0.018957240507006645
3750,1,Attention,query,base_model.model.bert.encoder.layer.1.attention.self.query.lora_E.default,10,2,12,2.7836719596052717e-08,0.0013365921331569552,3.190765360261416e-11,1.006133995562486e-10,3.828918293535821e-10
3750,1,Attention,value,base_model.model.bert.encoder.layer.1.attention.self.value.lora_E.default,8,4,12,0.01233587320894003,0.007899308577179909,0.0007260608836077154,0.008712729439139366,0.00871273037046194
3750,2,Attention,query,base_model.model.bert.encoder.layer.2.attention.self.query.lora_E.default,10,2,12,2.3665814197215695e-08,0.0009009781642816961,2.2227738746827264e-11,7.780890515229899e-11,2.6673285802303326e-10
3750,2,Attention,value,base_model.model.bert.encoder.layer.2.attention.self.value.lora_E.default,12,0,12,0.02380342222750187,0.01969893090426922,0.0027692040894180536,0.032411109656095505,0.03323045000433922
3750,3,Attention,query,base_model.model.bert.encoder.layer.3.attention.self.query.lora_E.default,9,3,12,2.8762658033087973e-08,0.0012100361054763198,4.133154929419902e-11,1.4334704256935282e-10,4.959785915303883e-10
3750,3,Attention,value,base_model.model.bert.encoder.layer.3.attention.self.value.lora_E.default,9,3,12,0.019245794042944908,0.007162647321820259,0.0003983613569289446,0.0026725551579147577,0.004780336283147335
3750,4,Attention,query,base_model.model.bert.encoder.layer.4.attention.self.query.lora_E.default,10,2,12,2.0866940175778836e-08,0.0017029462615028024,2.9691287622979345e-11,6.705692251474105e-11,3.5629546535353995e-10
3750,4,Attention,value,base_model.model.bert.encoder.layer.4.attention.self.value.lora_E.default,9,3,12,0.010700825601816177,0.018624695017933846,0.0012556941946968436,0.015068328939378262,0.015068329870700836
3750,5,Attention,query,base_model.model.bert.encoder.layer.5.attention.self.query.lora_E.default,10,2,12,2.4512978313850908e-08,0.0008236133144237101,2.1623390578096036e-11,6.148553194362805e-11,2.5948068693715243e-10
3750,5,Attention,value,base_model.model.bert.encoder.layer.5.attention.self.value.lora_E.default,12,0,12,0.020833449438214302,0.01138086337596178,0.0008754974696785212,0.007873652502894402,0.010505969636142254
3750,6,Attention,query,base_model.model.bert.encoder.layer.6.attention.self.query.lora_E.default,9,3,12,1.8460818651533373e-08,0.0015527029754593968,2.318365464881733e-11,6.277953851219209e-11,2.7820384884691407e-10
3750,6,Attention,value,base_model.model.bert.encoder.layer.6.attention.self.value.lora_E.default,10,2,12,0.030014092102646828,0.010027541778981686,0.0005810324801132083,0.00272745406255126,0.0069723897613584995
3750,7,Attention,query,base_model.model.bert.encoder.layer.7.attention.self.query.lora_E.default,6,6,12,1.9374558846152468e-08,0.0005953770596534014,8.9243126777383e-12,2.640219987082304e-11,1.070917521328596e-10
3750,7,Attention,value,base_model.model.bert.encoder.layer.7.attention.self.value.lora_E.default,11,1,12,0.049855586141347885,0.012174524366855621,0.0012796090450137854,0.00677903788164258,0.015355308540165424
3750,8,Attention,query,base_model.model.bert.encoder.layer.8.attention.self.query.lora_E.default,10,2,12,1.898897927787857e-08,0.0011724206851795316,2.1411658904235686e-11,6.003750274707897e-11,2.5693991378972214e-10
3750,8,Attention,value,base_model.model.bert.encoder.layer.8.attention.self.value.lora_E.default,11,1,12,0.07302495092153549,0.03173888102173805,0.003809603862464428,0.013536514714360237,0.045715246349573135
3750,9,Attention,query,base_model.model.bert.encoder.layer.9.attention.self.query.lora_E.default,6,6,12,1.3779765772881092e-08,0.0007743399473838508,1.0728056464015534e-11,5.7742456649467755e-11,1.2873667409873946e-10
3750,9,Attention,value,base_model.model.bert.encoder.layer.9.attention.self.value.lora_E.default,11,1,12,0.09849425405263901,0.05780011788010597,0.006926687899976969,0.03471929952502251,0.08312025666236877
3750,10,Attention,query,base_model.model.bert.encoder.layer.10.attention.self.query.lora_E.default,9,3,12,0.011660411953926086,0.0006075626006349921,1.2967621842108201e-05,0.00015561126929242164,0.0001556114584673196
3750,10,Attention,value,base_model.model.bert.encoder.layer.10.attention.self.value.lora_E.default,10,2,12,0.0509222038090229,0.02534845471382141,0.002605161629617214,0.014198855496942997,0.03126193955540657
3750,11,Attention,query,base_model.model.bert.encoder.layer.11.attention.self.query.lora_E.default,8,4,12,1.5539258768626496e-08,0.0009281812817789614,1.0037024163189745e-11,2.6357518598252305e-11,1.204442934277239e-10
3750,11,Attention,value,base_model.model.bert.encoder.layer.11.attention.self.value.lora_E.default,8,4,12,0.06746629625558853,0.040853820741176605,0.005945146549493074,0.032765377312898636,0.07134176045656204
