step,layer,module_type,module_name,param_name,effective_rank,max_rank,mean_abs_lora_E,max_abs_lora_E
450,11,Attention,value,base_model.model.bert.encoder.layer.11.attention.self.value.lora_E.default,8,8,0.04996304586529732,0.07650983333587646
450,11,FFN,intermediate,base_model.model.bert.encoder.layer.11.intermediate.dense.lora_E.default,8,8,0.07527100294828415,0.10624754428863525
450,11,FFN,output,base_model.model.bert.encoder.layer.11.output.dense.lora_E.default,8,8,0.04943107068538666,0.08526666462421417
500,0,Attention,query,base_model.model.bert.encoder.layer.0.attention.self.query.lora_E.default,8,8,0.009642661549150944,0.027354473248124123
500,0,Attention,value,base_model.model.bert.encoder.layer.0.attention.self.value.lora_E.default,8,8,0.016067268326878548,0.03013061359524727
500,0,FFN,intermediate,base_model.model.bert.encoder.layer.0.intermediate.dense.lora_E.default,8,8,0.024288561195135117,0.03281577304005623
500,0,FFN,output,base_model.model.bert.encoder.layer.0.output.dense.lora_E.default,8,8,0.014054728671908379,0.031004706397652626
500,1,Attention,query,base_model.model.bert.encoder.layer.1.attention.self.query.lora_E.default,8,8,0.005933560896664858,0.012797515839338303
500,1,Attention,value,base_model.model.bert.encoder.layer.1.attention.self.value.lora_E.default,8,8,0.014557525515556335,0.028525207191705704
500,1,FFN,intermediate,base_model.model.bert.encoder.layer.1.intermediate.dense.lora_E.default,8,8,0.017233897000551224,0.033163100481033325
500,1,FFN,output,base_model.model.bert.encoder.layer.1.output.dense.lora_E.default,8,8,0.00820182729512453,0.02022506669163704
500,2,Attention,query,base_model.model.bert.encoder.layer.2.attention.self.query.lora_E.default,8,8,0.005829833447933197,0.01063479296863079
500,2,Attention,value,base_model.model.bert.encoder.layer.2.attention.self.value.lora_E.default,8,8,0.01096232607960701,0.026833705604076385
500,2,FFN,intermediate,base_model.model.bert.encoder.layer.2.intermediate.dense.lora_E.default,8,8,0.01920977234840393,0.04936494305729866
500,2,FFN,output,base_model.model.bert.encoder.layer.2.output.dense.lora_E.default,8,8,0.008823866955935955,0.02921293117105961
500,3,Attention,query,base_model.model.bert.encoder.layer.3.attention.self.query.lora_E.default,8,8,0.006097516044974327,0.015287349931895733
500,3,Attention,value,base_model.model.bert.encoder.layer.3.attention.self.value.lora_E.default,8,8,0.01469348929822445,0.030219903215765953
500,3,FFN,intermediate,base_model.model.bert.encoder.layer.3.intermediate.dense.lora_E.default,8,8,0.023227963596582413,0.041694339364767075
500,3,FFN,output,base_model.model.bert.encoder.layer.3.output.dense.lora_E.default,8,8,0.017705542966723442,0.04376053810119629
500,4,Attention,query,base_model.model.bert.encoder.layer.4.attention.self.query.lora_E.default,8,8,0.006917940452694893,0.02024727500975132
500,4,Attention,value,base_model.model.bert.encoder.layer.4.attention.self.value.lora_E.default,8,8,0.021214785054326057,0.0695507600903511
500,4,FFN,intermediate,base_model.model.bert.encoder.layer.4.intermediate.dense.lora_E.default,8,8,0.020763957872986794,0.03191177919507027
500,4,FFN,output,base_model.model.bert.encoder.layer.4.output.dense.lora_E.default,8,8,0.016336675733327866,0.0471838004887104
500,5,Attention,query,base_model.model.bert.encoder.layer.5.attention.self.query.lora_E.default,8,8,0.008382931351661682,0.021121805533766747
500,5,Attention,value,base_model.model.bert.encoder.layer.5.attention.self.value.lora_E.default,8,8,0.0277129877358675,0.06150953099131584
500,5,FFN,intermediate,base_model.model.bert.encoder.layer.5.intermediate.dense.lora_E.default,8,8,0.02233969047665596,0.04943811148405075
500,5,FFN,output,base_model.model.bert.encoder.layer.5.output.dense.lora_E.default,8,8,0.03170351684093475,0.061783455312252045
500,6,Attention,query,base_model.model.bert.encoder.layer.6.attention.self.query.lora_E.default,8,8,0.005679821129888296,0.011741750873625278
500,6,Attention,value,base_model.model.bert.encoder.layer.6.attention.self.value.lora_E.default,8,8,0.04259060323238373,0.06674519181251526
500,6,FFN,intermediate,base_model.model.bert.encoder.layer.6.intermediate.dense.lora_E.default,8,8,0.04787388816475868,0.07017005234956741
500,6,FFN,output,base_model.model.bert.encoder.layer.6.output.dense.lora_E.default,8,8,0.03988213464617729,0.06983839720487595
500,7,Attention,query,base_model.model.bert.encoder.layer.7.attention.self.query.lora_E.default,8,8,0.005240030121058226,0.01398860476911068
500,7,Attention,value,base_model.model.bert.encoder.layer.7.attention.self.value.lora_E.default,8,8,0.049507882446050644,0.07515684515237808
500,7,FFN,intermediate,base_model.model.bert.encoder.layer.7.intermediate.dense.lora_E.default,8,8,0.0427519828081131,0.08135126531124115
500,7,FFN,output,base_model.model.bert.encoder.layer.7.output.dense.lora_E.default,8,8,0.027937008067965508,0.06341418623924255
500,8,Attention,query,base_model.model.bert.encoder.layer.8.attention.self.query.lora_E.default,8,8,0.011897169053554535,0.025060871616005898
500,8,Attention,value,base_model.model.bert.encoder.layer.8.attention.self.value.lora_E.default,8,8,0.036372460424900055,0.08188291639089584
500,8,FFN,intermediate,base_model.model.bert.encoder.layer.8.intermediate.dense.lora_E.default,8,8,0.06863561272621155,0.09222053736448288
500,8,FFN,output,base_model.model.bert.encoder.layer.8.output.dense.lora_E.default,8,8,0.040734607726335526,0.08809279650449753
500,9,Attention,query,base_model.model.bert.encoder.layer.9.attention.self.query.lora_E.default,8,8,0.008562439121305943,0.017455872148275375
500,9,Attention,value,base_model.model.bert.encoder.layer.9.attention.self.value.lora_E.default,8,8,0.04780196398496628,0.07770010828971863
500,9,FFN,intermediate,base_model.model.bert.encoder.layer.9.intermediate.dense.lora_E.default,8,8,0.07159146666526794,0.10680035501718521
500,9,FFN,output,base_model.model.bert.encoder.layer.9.output.dense.lora_E.default,8,8,0.03858151659369469,0.07564184069633484
500,10,Attention,query,base_model.model.bert.encoder.layer.10.attention.self.query.lora_E.default,8,8,0.01887449063360691,0.05490320920944214
500,10,Attention,value,base_model.model.bert.encoder.layer.10.attention.self.value.lora_E.default,8,8,0.04594916105270386,0.08067364990711212
500,10,FFN,intermediate,base_model.model.bert.encoder.layer.10.intermediate.dense.lora_E.default,8,8,0.05633094161748886,0.08496653288602829
500,10,FFN,output,base_model.model.bert.encoder.layer.10.output.dense.lora_E.default,8,8,0.026859037578105927,0.05828920006752014
500,11,Attention,query,base_model.model.bert.encoder.layer.11.attention.self.query.lora_E.default,8,8,0.01352221705019474,0.03623025119304657
500,11,Attention,value,base_model.model.bert.encoder.layer.11.attention.self.value.lora_E.default,8,8,0.050521962344646454,0.07846912741661072
500,11,FFN,intermediate,base_model.model.bert.encoder.layer.11.intermediate.dense.lora_E.default,8,8,0.07698403298854828,0.10846924036741257
500,11,FFN,output,base_model.model.bert.encoder.layer.11.output.dense.lora_E.default,8,8,0.05068925395607948,0.08740290999412537
550,0,Attention,query,base_model.model.bert.encoder.layer.0.attention.self.query.lora_E.default,8,8,0.010506097227334976,0.03014104999601841
550,0,Attention,value,base_model.model.bert.encoder.layer.0.attention.self.value.lora_E.default,8,8,0.017570078372955322,0.032775431871414185
550,0,FFN,intermediate,base_model.model.bert.encoder.layer.0.intermediate.dense.lora_E.default,8,8,0.027225283905863762,0.03630300238728523
550,0,FFN,output,base_model.model.bert.encoder.layer.0.output.dense.lora_E.default,8,8,0.016018934547901154,0.03596162423491478
550,1,Attention,query,base_model.model.bert.encoder.layer.1.attention.self.query.lora_E.default,8,8,0.0068960245698690414,0.012594315223395824
550,1,Attention,value,base_model.model.bert.encoder.layer.1.attention.self.value.lora_E.default,8,8,0.015734342858195305,0.031291887164115906
550,1,FFN,intermediate,base_model.model.bert.encoder.layer.1.intermediate.dense.lora_E.default,8,8,0.019150076434016228,0.0361938402056694
550,1,FFN,output,base_model.model.bert.encoder.layer.1.output.dense.lora_E.default,8,8,0.008806370198726654,0.01973740942776203
550,2,Attention,query,base_model.model.bert.encoder.layer.2.attention.self.query.lora_E.default,8,8,0.005817438010126352,0.0086360489949584
550,2,Attention,value,base_model.model.bert.encoder.layer.2.attention.self.value.lora_E.default,8,8,0.010960470885038376,0.028752407059073448
550,2,FFN,intermediate,base_model.model.bert.encoder.layer.2.intermediate.dense.lora_E.default,8,8,0.021020513027906418,0.052507754415273666
550,2,FFN,output,base_model.model.bert.encoder.layer.2.output.dense.lora_E.default,8,8,0.009398724883794785,0.031708333641290665
550,3,Attention,query,base_model.model.bert.encoder.layer.3.attention.self.query.lora_E.default,8,8,0.006582529284060001,0.01595192961394787
550,3,Attention,value,base_model.model.bert.encoder.layer.3.attention.self.value.lora_E.default,8,8,0.015599464997649193,0.03179171308875084
550,3,FFN,intermediate,base_model.model.bert.encoder.layer.3.intermediate.dense.lora_E.default,8,8,0.024144165217876434,0.043100349605083466
550,3,FFN,output,base_model.model.bert.encoder.layer.3.output.dense.lora_E.default,8,8,0.018094822764396667,0.04524042457342148
550,4,Attention,query,base_model.model.bert.encoder.layer.4.attention.self.query.lora_E.default,8,8,0.007402246352285147,0.02073092572391033
550,4,Attention,value,base_model.model.bert.encoder.layer.4.attention.self.value.lora_E.default,8,8,0.02155863679945469,0.07002146542072296
550,4,FFN,intermediate,base_model.model.bert.encoder.layer.4.intermediate.dense.lora_E.default,8,8,0.02182949148118496,0.034578219056129456
550,4,FFN,output,base_model.model.bert.encoder.layer.4.output.dense.lora_E.default,8,8,0.016576427966356277,0.04713426157832146
550,5,Attention,query,base_model.model.bert.encoder.layer.5.attention.self.query.lora_E.default,8,8,0.00823788158595562,0.019845254719257355
550,5,Attention,value,base_model.model.bert.encoder.layer.5.attention.self.value.lora_E.default,8,8,0.02775089628994465,0.06045554578304291
550,5,FFN,intermediate,base_model.model.bert.encoder.layer.5.intermediate.dense.lora_E.default,8,8,0.02280931919813156,0.04950844869017601
550,5,FFN,output,base_model.model.bert.encoder.layer.5.output.dense.lora_E.default,8,8,0.03161395713686943,0.062087539583444595
550,6,Attention,query,base_model.model.bert.encoder.layer.6.attention.self.query.lora_E.default,8,8,0.005123307928442955,0.010513064451515675
550,6,Attention,value,base_model.model.bert.encoder.layer.6.attention.self.value.lora_E.default,8,8,0.04283086210489273,0.06697747856378555
550,6,FFN,intermediate,base_model.model.bert.encoder.layer.6.intermediate.dense.lora_E.default,8,8,0.04941057786345482,0.07151857018470764
550,6,FFN,output,base_model.model.bert.encoder.layer.6.output.dense.lora_E.default,8,8,0.04024830460548401,0.0702337771654129
550,7,Attention,query,base_model.model.bert.encoder.layer.7.attention.self.query.lora_E.default,8,8,0.005244603380560875,0.013534137047827244
550,7,Attention,value,base_model.model.bert.encoder.layer.7.attention.self.value.lora_E.default,8,8,0.04932825267314911,0.07481391727924347
550,7,FFN,intermediate,base_model.model.bert.encoder.layer.7.intermediate.dense.lora_E.default,8,8,0.043868355453014374,0.08343083411455154
550,7,FFN,output,base_model.model.bert.encoder.layer.7.output.dense.lora_E.default,8,8,0.029226267710328102,0.06378559023141861
550,8,Attention,query,base_model.model.bert.encoder.layer.8.attention.self.query.lora_E.default,8,8,0.011707275174558163,0.023639976978302002
550,8,Attention,value,base_model.model.bert.encoder.layer.8.attention.self.value.lora_E.default,8,8,0.03681356832385063,0.08374127745628357
550,8,FFN,intermediate,base_model.model.bert.encoder.layer.8.intermediate.dense.lora_E.default,8,8,0.0697559043765068,0.09318581968545914
550,8,FFN,output,base_model.model.bert.encoder.layer.8.output.dense.lora_E.default,8,8,0.04158317297697067,0.08928216248750687
550,9,Attention,query,base_model.model.bert.encoder.layer.9.attention.self.query.lora_E.default,8,8,0.008926928043365479,0.017799092456698418
550,9,Attention,value,base_model.model.bert.encoder.layer.9.attention.self.value.lora_E.default,8,8,0.0482233501970768,0.07830002158880234
550,9,FFN,intermediate,base_model.model.bert.encoder.layer.9.intermediate.dense.lora_E.default,8,8,0.0723893940448761,0.10811185836791992
550,9,FFN,output,base_model.model.bert.encoder.layer.9.output.dense.lora_E.default,8,8,0.03910696879029274,0.07571541517972946
550,10,Attention,query,base_model.model.bert.encoder.layer.10.attention.self.query.lora_E.default,8,8,0.020033564418554306,0.055580023676157
550,10,Attention,value,base_model.model.bert.encoder.layer.10.attention.self.value.lora_E.default,8,8,0.047132860869169235,0.08167120069265366
550,10,FFN,intermediate,base_model.model.bert.encoder.layer.10.intermediate.dense.lora_E.default,8,8,0.056416936218738556,0.08524344861507416
550,10,FFN,output,base_model.model.bert.encoder.layer.10.output.dense.lora_E.default,8,8,0.027221418917179108,0.05799085274338722
550,11,Attention,query,base_model.model.bert.encoder.layer.11.attention.self.query.lora_E.default,8,8,0.013347622938454151,0.03644797205924988
550,11,Attention,value,base_model.model.bert.encoder.layer.11.attention.self.value.lora_E.default,8,8,0.051056869328022,0.07910893857479095
550,11,FFN,intermediate,base_model.model.bert.encoder.layer.11.intermediate.dense.lora_E.default,8,8,0.07873281836509705,0.11025543510913849
550,11,FFN,output,base_model.model.bert.encoder.layer.11.output.dense.lora_E.default,8,8,0.051980264484882355,0.08871293812990189
600,0,Attention,query,base_model.model.bert.encoder.layer.0.attention.self.query.lora_E.default,8,8,0.011003117077052593,0.031924135982990265
600,0,Attention,value,base_model.model.bert.encoder.layer.0.attention.self.value.lora_E.default,8,8,0.018822913989424706,0.03464805707335472
600,0,FFN,intermediate,base_model.model.bert.encoder.layer.0.intermediate.dense.lora_E.default,8,8,0.02932690642774105,0.03824397549033165
600,0,FFN,output,base_model.model.bert.encoder.layer.0.output.dense.lora_E.default,8,8,0.017694739624857903,0.039000753313302994
600,1,Attention,query,base_model.model.bert.encoder.layer.1.attention.self.query.lora_E.default,8,8,0.007658237591385841,0.01461575273424387
600,1,Attention,value,base_model.model.bert.encoder.layer.1.attention.self.value.lora_E.default,8,8,0.01692824810743332,0.03459716960787773
600,1,FFN,intermediate,base_model.model.bert.encoder.layer.1.intermediate.dense.lora_E.default,8,8,0.022294458001852036,0.04112829640507698
600,1,FFN,output,base_model.model.bert.encoder.layer.1.output.dense.lora_E.default,8,8,0.009479546919465065,0.020246721804142
600,2,Attention,query,base_model.model.bert.encoder.layer.2.attention.self.query.lora_E.default,8,8,0.006133453920483589,0.008961005136370659
600,2,Attention,value,base_model.model.bert.encoder.layer.2.attention.self.value.lora_E.default,8,8,0.013147646561264992,0.03412983939051628
600,2,FFN,intermediate,base_model.model.bert.encoder.layer.2.intermediate.dense.lora_E.default,8,8,0.02299576625227928,0.05539620667695999
600,2,FFN,output,base_model.model.bert.encoder.layer.2.output.dense.lora_E.default,8,8,0.010570724494755268,0.03435966372489929
600,3,Attention,query,base_model.model.bert.encoder.layer.3.attention.self.query.lora_E.default,8,8,0.006530806887894869,0.015965448692440987
600,3,Attention,value,base_model.model.bert.encoder.layer.3.attention.self.value.lora_E.default,8,8,0.017088908702135086,0.03516300395131111
600,3,FFN,intermediate,base_model.model.bert.encoder.layer.3.intermediate.dense.lora_E.default,8,8,0.026737825945019722,0.048168912529945374
600,3,FFN,output,base_model.model.bert.encoder.layer.3.output.dense.lora_E.default,8,8,0.01918076165020466,0.04800516366958618
600,4,Attention,query,base_model.model.bert.encoder.layer.4.attention.self.query.lora_E.default,8,8,0.0075601027347147465,0.0217431653290987
600,4,Attention,value,base_model.model.bert.encoder.layer.4.attention.self.value.lora_E.default,8,8,0.022820357233285904,0.07226544618606567
600,4,FFN,intermediate,base_model.model.bert.encoder.layer.4.intermediate.dense.lora_E.default,8,8,0.024099882692098618,0.038146648555994034
600,4,FFN,output,base_model.model.bert.encoder.layer.4.output.dense.lora_E.default,8,8,0.018300218507647514,0.05021187290549278
600,5,Attention,query,base_model.model.bert.encoder.layer.5.attention.self.query.lora_E.default,8,8,0.008389062248170376,0.020534537732601166
600,5,Attention,value,base_model.model.bert.encoder.layer.5.attention.self.value.lora_E.default,8,8,0.02958417870104313,0.06460921466350555
600,5,FFN,intermediate,base_model.model.bert.encoder.layer.5.intermediate.dense.lora_E.default,8,8,0.024100741371512413,0.05211564898490906
600,5,FFN,output,base_model.model.bert.encoder.layer.5.output.dense.lora_E.default,8,8,0.032973647117614746,0.06450062245130539
600,6,Attention,query,base_model.model.bert.encoder.layer.6.attention.self.query.lora_E.default,8,8,0.005694731138646603,0.011122561059892178
600,6,Attention,value,base_model.model.bert.encoder.layer.6.attention.self.value.lora_E.default,8,8,0.044862233102321625,0.06917886435985565
600,6,FFN,intermediate,base_model.model.bert.encoder.layer.6.intermediate.dense.lora_E.default,8,8,0.052387841045856476,0.07431178539991379
600,6,FFN,output,base_model.model.bert.encoder.layer.6.output.dense.lora_E.default,8,8,0.041997406631708145,0.07256057858467102
600,7,Attention,query,base_model.model.bert.encoder.layer.7.attention.self.query.lora_E.default,8,8,0.005311105865985155,0.016266198828816414
600,7,Attention,value,base_model.model.bert.encoder.layer.7.attention.self.value.lora_E.default,8,8,0.05182599276304245,0.07763597369194031
600,7,FFN,intermediate,base_model.model.bert.encoder.layer.7.intermediate.dense.lora_E.default,8,8,0.04638851433992386,0.08625255525112152
600,7,FFN,output,base_model.model.bert.encoder.layer.7.output.dense.lora_E.default,8,8,0.031010184437036514,0.06657717376947403
600,8,Attention,query,base_model.model.bert.encoder.layer.8.attention.self.query.lora_E.default,8,8,0.012520709075033665,0.025540964677929878
600,8,Attention,value,base_model.model.bert.encoder.layer.8.attention.self.value.lora_E.default,8,8,0.03860418498516083,0.08640490472316742
600,8,FFN,intermediate,base_model.model.bert.encoder.layer.8.intermediate.dense.lora_E.default,8,8,0.07159841805696487,0.09536515921354294
600,8,FFN,output,base_model.model.bert.encoder.layer.8.output.dense.lora_E.default,8,8,0.04253578931093216,0.09039903432130814
600,9,Attention,query,base_model.model.bert.encoder.layer.9.attention.self.query.lora_E.default,8,8,0.008827832527458668,0.017767980694770813
600,9,Attention,value,base_model.model.bert.encoder.layer.9.attention.self.value.lora_E.default,8,8,0.048761170357465744,0.0788755714893341
600,9,FFN,intermediate,base_model.model.bert.encoder.layer.9.intermediate.dense.lora_E.default,8,8,0.07441937923431396,0.11076515913009644
600,9,FFN,output,base_model.model.bert.encoder.layer.9.output.dense.lora_E.default,8,8,0.04062811657786369,0.07690972834825516
600,10,Attention,query,base_model.model.bert.encoder.layer.10.attention.self.query.lora_E.default,8,8,0.02109465003013611,0.056871287524700165
600,10,Attention,value,base_model.model.bert.encoder.layer.10.attention.self.value.lora_E.default,8,8,0.04852582514286041,0.08363031595945358
600,10,FFN,intermediate,base_model.model.bert.encoder.layer.10.intermediate.dense.lora_E.default,8,8,0.05799788609147072,0.0870695635676384
600,10,FFN,output,base_model.model.bert.encoder.layer.10.output.dense.lora_E.default,8,8,0.02842874452471733,0.05924120917916298
600,11,Attention,query,base_model.model.bert.encoder.layer.11.attention.self.query.lora_E.default,8,8,0.013961042277514935,0.03882948309183121
600,11,Attention,value,base_model.model.bert.encoder.layer.11.attention.self.value.lora_E.default,8,8,0.052566394209861755,0.08108782768249512
600,11,FFN,intermediate,base_model.model.bert.encoder.layer.11.intermediate.dense.lora_E.default,8,8,0.08160474896430969,0.11339106410741806
600,11,FFN,output,base_model.model.bert.encoder.layer.11.output.dense.lora_E.default,8,8,0.054493073374032974,0.09170214086771011
650,0,Attention,query,base_model.model.bert.encoder.layer.0.attention.self.query.lora_E.default,8,8,0.011210417374968529,0.031757596880197525
650,0,Attention,value,base_model.model.bert.encoder.layer.0.attention.self.value.lora_E.default,8,8,0.01926075853407383,0.03455960378050804
650,0,FFN,intermediate,base_model.model.bert.encoder.layer.0.intermediate.dense.lora_E.default,8,8,0.029940802603960037,0.03935150057077408
650,0,FFN,output,base_model.model.bert.encoder.layer.0.output.dense.lora_E.default,8,8,0.0189871396869421,0.040047530084848404
650,1,Attention,query,base_model.model.bert.encoder.layer.1.attention.self.query.lora_E.default,8,8,0.007893634028732777,0.01668662577867508
650,1,Attention,value,base_model.model.bert.encoder.layer.1.attention.self.value.lora_E.default,8,8,0.017698461189866066,0.035116180777549744
650,1,FFN,intermediate,base_model.model.bert.encoder.layer.1.intermediate.dense.lora_E.default,8,8,0.023104127496480942,0.04211593419313431
650,1,FFN,output,base_model.model.bert.encoder.layer.1.output.dense.lora_E.default,8,8,0.009495053440332413,0.020482642576098442
650,2,Attention,query,base_model.model.bert.encoder.layer.2.attention.self.query.lora_E.default,8,8,0.007005017250776291,0.01029813289642334
650,2,Attention,value,base_model.model.bert.encoder.layer.2.attention.self.value.lora_E.default,8,8,0.013932999223470688,0.03680342435836792
650,2,FFN,intermediate,base_model.model.bert.encoder.layer.2.intermediate.dense.lora_E.default,8,8,0.02293631061911583,0.05633300542831421
650,2,FFN,output,base_model.model.bert.encoder.layer.2.output.dense.lora_E.default,8,8,0.010986252687871456,0.03582147881388664
650,3,Attention,query,base_model.model.bert.encoder.layer.3.attention.self.query.lora_E.default,8,8,0.006684917025268078,0.015140359289944172
650,3,Attention,value,base_model.model.bert.encoder.layer.3.attention.self.value.lora_E.default,8,8,0.016985684633255005,0.03566863015294075
650,3,FFN,intermediate,base_model.model.bert.encoder.layer.3.intermediate.dense.lora_E.default,8,8,0.027437705546617508,0.04799209162592888
650,3,FFN,output,base_model.model.bert.encoder.layer.3.output.dense.lora_E.default,8,8,0.019345011562108994,0.048162855207920074
650,4,Attention,query,base_model.model.bert.encoder.layer.4.attention.self.query.lora_E.default,8,8,0.008350485004484653,0.021726401522755623
650,4,Attention,value,base_model.model.bert.encoder.layer.4.attention.self.value.lora_E.default,8,8,0.022419793531298637,0.07217039912939072
650,4,FFN,intermediate,base_model.model.bert.encoder.layer.4.intermediate.dense.lora_E.default,8,8,0.024441946297883987,0.039364662021398544
650,4,FFN,output,base_model.model.bert.encoder.layer.4.output.dense.lora_E.default,8,8,0.018314504995942116,0.04950516298413277
650,5,Attention,query,base_model.model.bert.encoder.layer.5.attention.self.query.lora_E.default,8,8,0.008411731570959091,0.0199698805809021
650,5,Attention,value,base_model.model.bert.encoder.layer.5.attention.self.value.lora_E.default,8,8,0.02908344194293022,0.06331520527601242
650,5,FFN,intermediate,base_model.model.bert.encoder.layer.5.intermediate.dense.lora_E.default,8,8,0.024547111243009567,0.05228476598858833
650,5,FFN,output,base_model.model.bert.encoder.layer.5.output.dense.lora_E.default,8,8,0.03265438973903656,0.06401004642248154
650,6,Attention,query,base_model.model.bert.encoder.layer.6.attention.self.query.lora_E.default,8,8,0.006069504655897617,0.012142166495323181
650,6,Attention,value,base_model.model.bert.encoder.layer.6.attention.self.value.lora_E.default,8,8,0.04438690468668938,0.06821690499782562
650,6,FFN,intermediate,base_model.model.bert.encoder.layer.6.intermediate.dense.lora_E.default,8,8,0.05234096199274063,0.07420464605093002
650,6,FFN,output,base_model.model.bert.encoder.layer.6.output.dense.lora_E.default,8,8,0.0416964590549469,0.0720987468957901
650,7,Attention,query,base_model.model.bert.encoder.layer.7.attention.self.query.lora_E.default,8,8,0.005614512600004673,0.016310254111886024
650,7,Attention,value,base_model.model.bert.encoder.layer.7.attention.self.value.lora_E.default,8,8,0.05109177529811859,0.07634229212999344
650,7,FFN,intermediate,base_model.model.bert.encoder.layer.7.intermediate.dense.lora_E.default,8,8,0.04645010456442833,0.08668827265501022
650,7,FFN,output,base_model.model.bert.encoder.layer.7.output.dense.lora_E.default,8,8,0.031141556799411774,0.0666833221912384
650,8,Attention,query,base_model.model.bert.encoder.layer.8.attention.self.query.lora_E.default,8,8,0.012535195797681808,0.025776881724596024
650,8,Attention,value,base_model.model.bert.encoder.layer.8.attention.self.value.lora_E.default,8,8,0.03897608444094658,0.0866006538271904
650,8,FFN,intermediate,base_model.model.bert.encoder.layer.8.intermediate.dense.lora_E.default,8,8,0.07160267233848572,0.09533478319644928
650,8,FFN,output,base_model.model.bert.encoder.layer.8.output.dense.lora_E.default,8,8,0.04261428117752075,0.09098225831985474
650,9,Attention,query,base_model.model.bert.encoder.layer.9.attention.self.query.lora_E.default,8,8,0.008912174962460995,0.01872735098004341
650,9,Attention,value,base_model.model.bert.encoder.layer.9.attention.self.value.lora_E.default,8,8,0.04886733740568161,0.07916249334812164
650,9,FFN,intermediate,base_model.model.bert.encoder.layer.9.intermediate.dense.lora_E.default,8,8,0.0746755376458168,0.1114763617515564
650,9,FFN,output,base_model.model.bert.encoder.layer.9.output.dense.lora_E.default,8,8,0.04022878408432007,0.0771235004067421
650,10,Attention,query,base_model.model.bert.encoder.layer.10.attention.self.query.lora_E.default,8,8,0.021569736301898956,0.05787237361073494
650,10,Attention,value,base_model.model.bert.encoder.layer.10.attention.self.value.lora_E.default,8,8,0.04846000298857689,0.08397941291332245
650,10,FFN,intermediate,base_model.model.bert.encoder.layer.10.intermediate.dense.lora_E.default,8,8,0.057606566697359085,0.0866623967885971
650,10,FFN,output,base_model.model.bert.encoder.layer.10.output.dense.lora_E.default,8,8,0.028468020260334015,0.05928965285420418
650,11,Attention,query,base_model.model.bert.encoder.layer.11.attention.self.query.lora_E.default,8,8,0.014348129741847515,0.03968782722949982
650,11,Attention,value,base_model.model.bert.encoder.layer.11.attention.self.value.lora_E.default,8,8,0.05250849202275276,0.08112229406833649
650,11,FFN,intermediate,base_model.model.bert.encoder.layer.11.intermediate.dense.lora_E.default,8,8,0.08196822553873062,0.11369054764509201
650,11,FFN,output,base_model.model.bert.encoder.layer.11.output.dense.lora_E.default,8,8,0.0546337366104126,0.09168358892202377
700,0,Attention,query,base_model.model.bert.encoder.layer.0.attention.self.query.lora_E.default,8,8,0.011375307105481625,0.0330108217895031
700,0,Attention,value,base_model.model.bert.encoder.layer.0.attention.self.value.lora_E.default,8,8,0.020052975043654442,0.03561750799417496
700,0,FFN,intermediate,base_model.model.bert.encoder.layer.0.intermediate.dense.lora_E.default,8,8,0.03185272589325905,0.04169932380318642
700,0,FFN,output,base_model.model.bert.encoder.layer.0.output.dense.lora_E.default,8,8,0.02044852450489998,0.04202547296881676
700,1,Attention,query,base_model.model.bert.encoder.layer.1.attention.self.query.lora_E.default,8,8,0.007991655729711056,0.017366532236337662
700,1,Attention,value,base_model.model.bert.encoder.layer.1.attention.self.value.lora_E.default,8,8,0.01893528737127781,0.037589844316244125
700,1,FFN,intermediate,base_model.model.bert.encoder.layer.1.intermediate.dense.lora_E.default,8,8,0.024699503555893898,0.04434017464518547
700,1,FFN,output,base_model.model.bert.encoder.layer.1.output.dense.lora_E.default,8,8,0.010066810064017773,0.02110317535698414
700,2,Attention,query,base_model.model.bert.encoder.layer.2.attention.self.query.lora_E.default,8,8,0.00704914890229702,0.009528042748570442
700,2,Attention,value,base_model.model.bert.encoder.layer.2.attention.self.value.lora_E.default,8,8,0.01465102843940258,0.03951871022582054
700,2,FFN,intermediate,base_model.model.bert.encoder.layer.2.intermediate.dense.lora_E.default,8,8,0.023686928674578667,0.05793186277151108
700,2,FFN,output,base_model.model.bert.encoder.layer.2.output.dense.lora_E.default,8,8,0.011769511736929417,0.03807409852743149
700,3,Attention,query,base_model.model.bert.encoder.layer.3.attention.self.query.lora_E.default,8,8,0.00612103845924139,0.014945152215659618
700,3,Attention,value,base_model.model.bert.encoder.layer.3.attention.self.value.lora_E.default,8,8,0.017072632908821106,0.035469282418489456
700,3,FFN,intermediate,base_model.model.bert.encoder.layer.3.intermediate.dense.lora_E.default,8,8,0.027879171073436737,0.04820968210697174
700,3,FFN,output,base_model.model.bert.encoder.layer.3.output.dense.lora_E.default,8,8,0.020050613209605217,0.04957515001296997
700,4,Attention,query,base_model.model.bert.encoder.layer.4.attention.self.query.lora_E.default,8,8,0.00858867634087801,0.02149585448205471
700,4,Attention,value,base_model.model.bert.encoder.layer.4.attention.self.value.lora_E.default,8,8,0.022889837622642517,0.07241726666688919
700,4,FFN,intermediate,base_model.model.bert.encoder.layer.4.intermediate.dense.lora_E.default,8,8,0.025402450934052467,0.04192102327942848
700,4,FFN,output,base_model.model.bert.encoder.layer.4.output.dense.lora_E.default,8,8,0.019120048731565475,0.049527693539857864
700,5,Attention,query,base_model.model.bert.encoder.layer.5.attention.self.query.lora_E.default,8,8,0.008244781754910946,0.019560890272259712
